"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of lipid localization","GO:1905952","6.789200902385166e-22","21.168181339726505","160","1691","57","21017","PARK2,CIDEA,EGF,POMC,TNF,IL1B,APOA1,APOE,APOA2,APOC1,APOC2,ITGB3,IL6,EDN1,ITGAV,CRH,THBS1,NMB,SPP1,CYP19A1,MIF,CD36,PTPN2,NFKB1,ABCB4,GAL,NFKBIA,NTSR1,AKT1,PPARG,LEP,MAP2K6,NR1H2,CYP4F2,DAB2,PPARD,PRKCD,PTPN11,PPARA,LRP1,SREBF2,PLA2R1,NR1H3,GPS2,SHH,ADIPOQ,CRY1,ZC3H12A,SIRT1,P2RX7,NKX3-1,C1QTNF1,OSBPL8,RETN,GHRL,IRS2,TNFRSF11A"
"GO:BP","regulation of cytokine-mediated signaling pathway","GO:0001959","6.789200902385166e-22","21.168181339726505","160","1691","57","21017","IRAK2,PARK2,NOL3,SLIT3,SLIT2,APOA1,CD74,ISG15,IL6,EDN1,PTPRC,GSTP1,HSPA1A,NLRP2B,CCL5,PTPN2,TNFAIP3,IL1R2,PTPN6,AXL,PPARG,WNT5A,IRAK1,NR1H2,F2RL1,NLRP6,PTPN11,TRIM32,NR1H3,FADD,GPS2,GAS6,ANGPT1,ADIPOQ,HIF1A,PYDC2,MAVS,METTL3,NLRC5,TICAM2,PIAS4,ZNF675,CD300LF,CACTIN,PYDC1,PXDN,MUL1,NR1H4,GFI1,CYLD,IL36RN,RABGEF1,STAP1,PYCARD,PADI2,IRAK3,ROBO1"
"GO:BP","negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0051898","6.944202407938002e-22","21.158377628936194","54","1691","33","21017","MSTN,AIM2,PHLPP1,SERPINE2,PKHD1,DRD2,HLA-G,PPP2R1A,ARRB2,DRD3,PTEN,RACK1,PPP2CA,PPARA,HYAL2,PTPRJ,DLG1,TWIST1,SFRP5,DAB2IP,NLRC3,MAGI2,LEMD2,BANK1,FLCN,BTN2A2,RUBCN,MUL1,SIRT1,GPER1,CIB1,INPP5K,PLEKHA1"
"GO:BP","regulation of protein-containing complex assembly","GO:0043254","7.180070726652016e-22","21.143871277757224","420","1691","99","21017","TLR4,DDX3X,CCL21,UNC13B,BCL2L11,CXCL13,SLIT2,BAG4,ABL1,TGFB1,TNF,IFNG,CRYAB,APOE,CSF2,HRG,TP53,ISG15,RB1,HMGB1,HSPA1A,MAPT,THRA,IAPP,SRC,VEGFA,ALOX15,FER,CD36,EIF2AK2,CORO1A,CCR7,PFN2,RDX,PTGER4,ARL2,SNCA,MTOR,MAPK8,MAPK9,CDKN1B,MAP1B,SOX9,GSK3B,TERF1,NAPA,NR1H2,CAV3,TIRAP,STX1B,STXBP1,ARF6,SUMO1,RACK1,PPP2CA,PRKCE,NRG1,PRKCD,PTPN11,BTK,BAX,DMTN,EP300,DLG1,PAK1,ATM,DYRK1A,DCTN1,PTK2B,HES1,CDK5R1,PRKD1,STX1A,PYDC2,DAB2IP,PSRC1,NLRC3,MAVS,CLASP1,TICAM1,STXBP6,SVIP,TRAF3IP1,VPS33A,TRIM11,ANKRD27,VPS35,BBS4,CRBN,PARK7,TRIM31,BCL11A,CTNNBIP1,GNL3L,EVL,PYCARD,FAF1,PTPN22,ARFGEF1"
"GO:BP","positive regulation of lymphocyte mediated immunity","GO:0002708","7.503219286028838e-22","21.12475236085083","125","1691","50","21017","NCR3,SH2D1A,RASGRP1,CRTAM,TGFB1,LTA,TNF,IL1B,IL4,IL6,FCER2,CD55,PTPRC,LAMP1,HLA-E,PVR,VAV1,HLA-G,LAG3,ZP3,TNFSF4,KLRK1,IL12A,IL12B,STAT6,MSH2,XCL1,STAT5B,B2M,BTK,FADD,SLAMF1,MICB,HFE,IL23R,RAET1L,RAET1G,RAET1E,RSAD2,NECTIN2,SLAMF6,NLRP3,P2RX7,ULBP3,ULBP2,ULBP1,FOXP3,IL21,IL23A,MAD2L2"
"GO:BP","endocrine process","GO:0050886","7.612152415007608e-22","21.118492524597567","93","1691","43","21017","RAB11FIP3,ATP6AP2,POMC,IL1B,INHA,EDN1,CRH,CTSG,INHBA,SERPINF2,INHBB,SPP1,CYP19A1,EDN3,GJA1,TACR2,COMT,GAL,CRHBP,EDNRB,F2R,NOS3,AVPR2,OXTR,PPARG,OPRK1,LEP,F2RL1,FOXL2,DAB2,PTPN11,RPS6KA2,CRY1,RAB11FIP1,WNK4,NKX3-1,RAB11FIP5,C1QTNF1,C1QTNF3,NPVF,RETN,GHRL,FZD4"
"GO:BP","fibroblast proliferation","GO:0048144","8.057353830746564e-22","21.093807564323352","111","1691","47","21017","EREG,ABL1,EGFR,MYC,HRAS,PDGFB,TGFB1,LTA,COL3A1,FN1,ESR1,PDGFA,SOD2,CD74,TP53,IGF1,ITGB3,GPX1,GSTP1,CDK4,MIF,LIF,PDGFRA,NF1,FBLN1,PML,CTNNB1,IL13,PPARG,WNT5A,EMD,PRDX1,BAX,DHX9,TRIM32,GAS6,PARP10,DAB2IP,CDC73,NLRC3,SFRP1,ING5,TP53INP1,PAWR,LZTS2,CD300A,DACH1"
"GO:BP","positive regulation of canonical NF-kappaB signal transduction","GO:0043123","8.1322672813447435e-22","21.089788355943302","210","1691","66","21017","LGALS9,TLR4,CCL21,TRIM38,TLR3,TSPAN6,PARK2,CCDC22,TRIM13,BCL10,ABL1,TGFB1,PRL,TNF,IL1B,LTF,CD74,EDN1,PRKCB,HMOX1,PARP1,VEGFA,CD36,GJA1,TRIM21,EDNRB,F2R,CCR7,PPM1A,HTR2B,CX3CR1,IRAK1,F2RL1,TIRAP,FKBP1A,CX3CL1,S100A12,PRKCE,BST2,TRIM32,FADD,ILK,TRIM25,PRKD1,ADIPOQ,DAB2IP,ZC3HAV1,MAVS,TICAM2,TICAM1,EDA,MUL1,PELI1,CCL19,LITAF,NDFIP1,TRIM62,TRIM8,TRIM5,TLR9,NDFIP2,TERF2IP,VAPA,MID2,FBXW11,EDAR"
"GO:BP","positive regulation of cation transmembrane transport","GO:1904064","8.191440045933773e-22","21.086639743047048","135","1691","52","21017","PDPK1,ABL1,F2,IFNG,CXCL10,THY1,EDN1,G6PD,DMD,EDN3,KCNE1,CD19,PPP3CB,PLCG1,CAPN3,DRD1,DRD4,GAL,F2R,GSTM2,NOS1,SRI,NTSR1,CASQ1,IL13,ACTN2,SNCA,OPRK1,HTT,BDKRB1,XCL1,HAP1,GSTO1,CX3CL1,ANK2,CXCL9,BAX,PPP3CA,KCNH2,ANK3,AKAP6,TRDN,PKD2,NPSR1,RYR2,GPER1,P2RX7,CHP1,JPH2,WNK3,LACRT,KCNE5"
"GO:BP","positive regulation of T cell proliferation","GO:0042102","8.401795946537664e-22","21.07562787033062","102","1691","45","21017","LGALS9,IL1B,EPO,IL2RA,ANXA1,IGF1,IL4,IL6,CD55,PTPRC,HMGB1,CCL5,HLA-E,CD46,SPN,KITLG,ZP3,TNFSF4,IL12B,CORO1A,TGFBR2,LEP,CCR2,CD86,XCL1,STAT5B,AIF1,PPP3CA,ZP4,FADD,SLAMF1,HES1,AGER,SHH,IL23R,VTCN1,LILRB2,HAVCR2,CCL19,FOXP3,IL21,IL23A,CD274,PYCARD,PTPN22"
"GO:BP","positive regulation of tumor necrosis factor production","GO:0032760","8.401795946537664e-22","21.07562787033062","102","1691","45","21017","LGALS9,TLR4,TLR3,RASGRP1,IL33,TGFB1,IFNG,PF4,IL6,THBS1,PTPRC,HMGB1,CCL3,HLA-E,MIF,SPN,CD36,LBP,AZU1,PIK3R1,IL12B,STAT3,LEP,WNT5A,CCR2,TIRAP,PTPN11,BTK,DHX9,ABCC8,PTPRJ,FADD,AGER,TWIST1,LRRK2,MAVS,TICAM1,HAVCR2,HDAC2,CCL19,IL23A,TLR9,CD84,PYCARD,LY96"
"GO:BP","regulation of antigen receptor-mediated signaling pathway","GO:0050854","8.582966314924247e-22","21.06636259192238","65","1691","36","21017","RAB29,LPXN,SH2D1A,BCL10,ADA,PRNP,THY1,PRKCB,LCK,LYN,PTPRC,CEACAM1,EZR,CD19,PTPN2,PTPN6,CCR7,GBP1,DUSP3,UBASH3A,PTPRJ,GPS2,RC3H1,TRAT1,GCSAM,LILRB4,BTN2A2,NECTIN2,PAWR,SLA2,CYLD,PHPT1,CD300A,STAP1,PLCL2,PTPN22"
"GO:BP","tissue homeostasis","GO:0001894","9.470849936478378e-22","21.023611044633572","264","1691","75","21017","TLR4,TNFRSF11B,ZEB2,SOD1,EGFR,FSHB,COL2A1,COL3A1,RBP4,ITGB3,IL6,RB1,ADRB2,BCL2,SPP1,IAPP,DMD,SRC,VEGFA,GJA1,VCL,NF1,TNFAIP3,CDH3,GATA2,FSHR,F2R,CD34,CD38,NOS3,PBLD,CORO1A,CTNNB1,PTGS2,CSK,CCR2,NOTCH1,SOX9,RAB7A,NAGLU,CLDN18,HAMP,PTPN11,BAX,ABCC8,TRIM32,PTK2B,IHH,ANGPT1,STK11,RPE65,CARTPT,NXNL2,IL20RB,LDB1,TP53INP2,ZNF675,UBASH3B,INPP5D,APBB2,NXNL1,BBS4,P2RX7,BARD1,BBS2,WNK3,WWTR1,LACRT,DCSTAMP,TLR9,STK39,GPR55,STRAP,F11R,TNFRSF11A"
"GO:BP","anatomical structure homeostasis","GO:0060249","9.470849936478378e-22","21.023611044633572","264","1691","75","21017","TLR4,TNFRSF11B,ZEB2,SOD1,EGFR,FSHB,COL2A1,COL3A1,RBP4,ITGB3,IL6,RB1,ADRB2,BCL2,SPP1,IAPP,DMD,SRC,VEGFA,GJA1,VCL,NF1,TNFAIP3,CDH3,GATA2,FSHR,F2R,CD34,CD38,NOS3,PBLD,CORO1A,CTNNB1,PTGS2,CSK,CCR2,NOTCH1,SOX9,RAB7A,NAGLU,CLDN18,HAMP,PTPN11,BAX,ABCC8,TRIM32,PTK2B,IHH,ANGPT1,STK11,RPE65,CARTPT,NXNL2,IL20RB,LDB1,TP53INP2,ZNF675,UBASH3B,INPP5D,APBB2,NXNL1,BBS4,P2RX7,BARD1,BBS2,WNK3,WWTR1,LACRT,DCSTAMP,TLR9,STK39,GPR55,STRAP,F11R,TNFRSF11A"
"GO:BP","negative regulation of neuron apoptotic process","GO:0043524","9.52201041246175e-22","21.021271347953693","161","1691","57","21017","FZD9,NRP1,SEMA3E,XRCC2,PARK2,WFS1,SOD1,HRAS,APOE,SOD2,PRKCG,BCL2,TGFB3,CCL2,BRAF,CEBPB,ATF4,ERBB3,IL10,NPPC,F2R,MT3,ADORA2A,AXL,CORO1A,CTNNB1,SNCA,GDNF,MSH2,CX3CR1,MTNR1B,PPT1,UCP2,STXBP1,CX3CL1,EN1,MEF2C,TYRO3,BAX,BCL2L1,PTK2B,NONO,ANGPT1,NTRK2,HIF1A,IL27RA,DRAXIN,SIRT1,PARK7,LGMN,CITED1,ADNP,DNAJC5,PPARGC1A,BOK,FZD1,FBXO7"
"GO:BP","negative regulation of extrinsic apoptotic signaling pathway","GO:2001237","1.0439061930550721e-21","20.981338525920886","98","1691","44","21017","DDX3X,NRP1,SNAI2,NOL3,TNF,IL1B,COL2A1,FGA,FGB,FGG,PF4,CSF2,IGF1,IL4,SERPINE1,ICAM1,ITGAV,GPX1,THBS1,GSTP1,HMOX1,HSPA1A,BCL2,BMP4,SRC,TNFAIP3,BMP5,NOS3,AKT1,PRDX2,CTNNA1,GDNF,HTT,GSK3B,CX3CL1,NRG1,BCL2L1,MAP2K5,MAPK7,PEA15,TMBIM1,SFRP2,PARK7,TCF7L2"
"GO:BP","positive regulation of cell killing","GO:0031343","1.0809687715103559e-21","20.966186852352546","73","1691","38","21017","NCR3,SH2D1A,RASGRP1,CRTAM,IFNG,FCER2,PTPRC,LAMP1,HLA-E,PVR,VAV1,HLA-G,LAG3,KLRK1,IL12A,IL12B,NOS2,MAPK8,XCL1,STAT5B,F2RL1,B2M,FADD,MICB,HFE,IL23R,RAET1L,RAET1G,RAET1E,NECTIN2,SLAMF6,P2RX7,ULBP3,ULBP2,ULBP1,IL21,IL23A,STAP1"
"GO:BP","regulation of tissue remodeling","GO:0034103","1.1011145614200214e-21","20.9581674941034","77","1691","39","21017","TNFRSF11B,SYT7,GREM1,ROCK2,EGFR,TGFB1,FSHB,HRG,TP53,ITGB3,IL6,SPP1,IAPP,BCR,SRC,CEACAM1,GJA1,NF1,TNFAIP3,FSHR,CD38,IL12B,PPARG,LEP,CSK,CLDN18,HAMP,PPP3CA,GPNMB,CARTPT,SFRP1,UBASH3B,INPP5D,TMBIM1,P2RX7,DCSTAMP,IL21,IL23A,TNFRSF11A"
"GO:BP","regulation of blood circulation","GO:1903522","1.2817319965871665e-21","20.892202774014546","253","1691","73","21017","CASQ2,SMAD7,CLIC2,PDE5A,BMP10,ABL1,EGFR,ADA,TNF,FGA,FGB,FGG,EDN1,TH,ADRB1,ADRA2A,TPM1,CHGA,THRA,MYL2,DMD,SRC,EDN3,DRD2,KCNE1,ATP2A2,GJA1,PRKACA,ADRA2B,ADRA2C,HRC,EDNRB,F2R,PLN,GSTM2,HTR2A,CD38,NOS3,NOS1,AVPR2,ADORA1,OXTR,SRI,GCH1,SLC8A1,PTGS2,SREBF1,LEP,MTNR1B,GSK3A,STC1,HDAC4,CAV3,TGFB2,FKBP1B,GSTO1,ANK2,PDE4D,KCNH2,DLG1,TRDN,CAMK2D,BMPR2,AGER,ZC3H12A,KCNMB4,TRPV1,RYR2,TBX5,PKP2,SPX,GHRL,KCNE5"
"GO:BP","cytoplasmic pattern recognition receptor signaling pathway","GO:0002753","1.347451586318843e-21","20.87048682997966","162","1691","57","21017","TLR4,IPO5,DDX3X,TLR3,TSPAN6,TNF,HMGB1,PARP1,HSPA1A,SRC,CD36,EIF2AK2,TNFAIP3,NFKBIA,AKT1,PHB,MAPK8,IRAK1,F2RL1,TIRAP,NLRP6,PPP2CA,PRKDC,BTK,C1QBP,TRIM25,PRKD1,TARBP2,OASL,TKFC,PYDC2,USP17L2,SCIMP,NLRC3,ZC3HAV1,MAVS,NLRX1,TAX1BP1,TICAM1,HAVCR2,RSAD2,SEC14L1,RAB7B,DHX58,TRIM11,PELI1,NLRP3,NR1H4,ERBIN,PHB2,TRIM31,TRIM15,RTN4,TLR9,PYCARD,UBQLN1,PTPN22"
"GO:BP","forebrain development","GO:0030900","1.473724498677712e-21","20.831583696861653","417","1691","98","21017","UNCX,WNT7A,NRP1,SEMA3E,DCLK1,KDM1A,SEMA7A,SLIT2,SUN1,SIX3,EGFR,GHRH,COL3A1,CRH,TH,INHBA,FGF2,INHBB,SRGAP2C,RARA,DMD,BMP4,SRC,DRD2,CREB1,KCNA2,CHRNB2,SRD5A1,NF1,DRD1,GATA2,MSX1,AVPR2,AXL,OXTR,CTNNB1,NF2,BMPR1A,WNT5A,CASP3,NKX2-1,NOTCH1,ID4,CXCL12,NUMB,GSK3B,PLXNA3,NR0B1,HAP1,WNT3A,WNT4,NRG3,PTEN,B2M,CDK5,SLC6A3,ID2,NHLH2,GHRHR,TOP2B,ATP7A,TYRO3,BAX,EIF2B5,NOG,HDAC1,SEMA5A,PRKG1,HES1,RAB3GAP1,CDK5R1,SHH,NCOA1,EZH2,NTRK2,HIF1A,LRRK2,SZT2,DAB2IP,METTL3,DRAXIN,PROX1,C16ORF45,DLC1,BBS4,PPP1R9B,BBS2,RTN4R,SEMA6B,SLC32A1,PLCB1,RTN4,DUOX2,CHD7,CORO1C,ATF5,ADGRG1,ROBO1"
"GO:BP","negative regulation of lymphocyte mediated immunity","GO:0002707","1.5593423427191083e-21","20.807058528023425","55","1691","33","21017","LGALS9,SMAD7,TGFB1,IFNA2,IFNB1,C4BPA,PTPRC,CEACAM1,HLA-E,CD46,SPN,PPP3CB,IL7R,HLA-G,CR1,C4BPB,PTPN6,ARRB2,AHR,CD96,BCL6,XCL1,SERPINB4,SERPINB9,SLAMF1,HFE,CLEC4G,IL20RB,LILRB4,HAVCR2,FOXJ1,NDFIP1,FOXP3"
"GO:BP","CD4-positive, alpha-beta T cell activation","GO:0035710","1.5907716383106749e-21","20.7983921606047","122","1691","49","21017","LGALS9,MEN1,SMAD7,SOCS5,IFNG,IL2RA,ANXA1,IL4,IL6,CD55,HMGB1,RARA,BRAF,SPN,TNFSF4,IL4R,IL12B,PTGER4,TGFBR2,STAT3,BCL6,CD86,STAT6,MTOR,XCL1,RORC,JAK3,RELB,ATP7A,HLX,AGER,IRF4,SHB,ZC3H12A,RC3H1,IL23R,ZFPM1,NFKBID,RSAD2,SLAMF6,NLRP3,CCL19,NDFIP1,FOXP3,SEMA4A,IL21,IL23A,CD274,PLA2G2D"
"GO:BP","response to interleukin-1","GO:0070555","1.7624795910438505e-21","20.75387590330017","132","1691","51","21017","ACOD1,LGALS9,CCL21,CCL25,IRAK2,IL1B,EPO,FGB,FGG,ANXA1,IL6,EDN1,INHBB,CCL3,SRC,CCL4,CCL2,CCL5,EGR1,NFKB1,NR1D1,NFKBIA,IL1R2,CD38,GBP1,SNCA,XCL1,SOX9,CAMP,IRAK1,HDAC4,CX3CL1,HYAL1,HYAL2,HES1,MAPK11,HIF1A,ZC3H12A,RC3H1,DAB2IP,SFRP1,ZNF675,CACTIN,HAS2,CCL19,NKX3-1,CITED1,PLCB1,PYCARD,IRAK3,TNFRSF11A"
"GO:BP","CD4-positive, alpha-beta T cell differentiation involved in immune response","GO:0002294","2.0111518105802305e-21","20.696555145709144","78","1691","39","21017","LGALS9,MEN1,SMAD7,SOCS5,IFNG,ANXA1,IL4,IL6,HMGB1,RARA,SPN,TNFSF4,IL4R,IL12B,PTGER4,STAT3,BCL6,CD86,STAT6,MTOR,RORC,JAK3,RELB,ATP7A,HLX,IRF4,SHB,ZC3H12A,RC3H1,IL23R,ZFPM1,NFKBID,SLAMF6,NLRP3,CCL19,FOXP3,SEMA4A,IL21,IL23A"
"GO:BP","positive regulation of mononuclear cell migration","GO:0071677","2.1184949333666714e-21","20.673972570328807","95","1691","43","21017","LGALS9,CCL21,MSTN,TNFSF14,CXCL13,OXSR1,ABL1,TGFB1,TNF,CXCL10,ITGB3,IL4,SERPINE1,THBS1,HMGB1,CCL3,CCL4,CCL5,SPN,IL12A,CORO1A,CCR7,WNT5A,CCR2,XCL1,CXCL12,CX3CR1,MMP14,AIF1,CX3CL1,PTK2,C1QBP,FADD,SLAMF1,PTK2B,GAS6,AGER,TNFRSF14,LGMN,WNK1,RTN4,STK39,PYCARD"
"GO:BP","epithelial cell migration","GO:0010631","2.1184949333666714e-21","20.673972570328807","95","1691","43","21017","SNAI2,ZEB2,SNAI1,IFNG,IL4,KRT16,CTSH,TACSTD2,KIT,SRC,PLCG1,KITLG,PTPRG,MCC,CORO1A,PFN2,TGFBR2,WNT5A,MTOR,SOX9,PTEN,TGFB2,ARF6,PRKCE,PPARD,PTK2,PTPN11,HYAL1,BMPR2,PTPRR,PKN1,HIF1A,DAB2IP,CLASP1,PROX1,HAS2,ADIPOR1,MARVELD3,PTPN23,RTN4,EVL,CORO1C,IRS2"
"GO:BP","positive regulation of protein secretion","GO:0050714","2.4384761905688955e-21","20.612881480529673","148","1691","54","21017","TLR4,APBB1,UNC13B,BAIAP3,EGFR,F2,TGFB1,INS,FGA,FGB,FGG,RBP4,ANG,IGF1,PRKCB,CRH,TGFB3,PRKAR1A,PPP3CB,PRKACA,TRH,CD38,ADORA2A,GNA11,SRI,IL13,PPARG,NR1H2,F2RL1,SNAP25,TGFB2,ARF6,VSNL1,ABAT,PRKCE,SOX4,ABCC8,TARDBP,DOC2B,ITPR1,GPR68,HIF1A,BAD,SYTL4,VPS35,NR1H4,GPER1,P2RX7,C1QTNF3,PTPN23,PLCB1,TCF7L2,GHRL,IRS2"
"GO:BP","vesicle organization","GO:0016050","2.4835302670604513e-21","20.6049305428412","365","1691","90","21017","SNAP23,AP3B1,WASL,SDCBP,UNC13B,RAB29,SYNJ1,SYT7,PARK2,ZEB2,TBC1D4,SNX3,VPS4B,STX11,ATP6AP2,BAIAP3,SNAPIN,APOE,ANXA1,SERPINE2,SRGN,BCL2,KCNE1,CREB1,RAB3A,SYT1,F2R,PLN,CD34,CORO1A,SDC4,STX2,SNCA,PMEL,ASIP,RAB7A,RAB27A,GPR143,RAB38,SNAP25,STX1B,STXBP1,VAMP2,DLG4,BLOC1S1,STX3,SLAMF1,MYO7A,PICALM,SQSTM1,RAB32,DOC2A,DOC2B,VAMP3,GRIK5,STX1A,PTPRN,SNAP47,CPLX2,BLOC1S3,BLOC1S2,SYT9,STX19,UNC13C,STXBP6,BLOC1S5,SNX33,NECTIN2,HPS3,RAB7B,VPS33A,DTNBP1,ANKRD27,P2RX7,LYST,SYT11,VAMP8,AP1M1,KIF13A,VPS33B,SYT4,HPS4,BLOC1S4,VAPA,FBXO5,BLOC1S6,CORO1C,UNC13A,HPS5,CHMP3"
"GO:BP","cartilage development","GO:0051216","2.534738597929385e-21","20.596066821865335","214","1691","66","21017","UNCX,BMPR1B,WNT7A,SMAD7,SNAI2,GREM1,BMP10,SNAI1,HAND1,WNT11,TIMP1,TGFB1,COL2A1,COL3A1,TYMS,EDN1,RB1,MGP,FGF4,FGF2,RARA,FGF6,THRA,COL11A1,BMP4,MYF5,BMP1,BMP7,NPR2,HOXA5,BMP5,FGFR3,NPPC,MSX1,CTNNB1,MSX2,BMPR1A,ACVRL1,TGFBR2,LEP,WNT5A,SOX9,NOV,STC1,HMGA2,SMAD3,PKD1,ATP7A,ZBTB16,PTPN11,MEF2C,HYAL1,HYAL2,NOG,BMPR2,IHH,HIF1A,PKDCC,BMP8A,SULF1,OSR1,SFRP2,BBS2,GHRL,GDF2,AXIN2"
"GO:BP","cellular response to carbohydrate stimulus","GO:0071322","2.669062407663492e-21","20.573641271477754","164","1691","57","21017","UNC13B,OGT,FOXO3,BAIAP3,TGFB1,ICAM1,PRKCB,CRH,TH,GPX1,ADRA2A,FBP1,PPP3CB,PRKACA,NR1D1,SRI,SERPINF1,OPRK1,LEP,SMARCA4,MAP2K6,PRKAA2,UCP2,VSNL1,RACK1,FKBP1B,SMAD3,PRKCE,SOX4,ZFP36L1,PPARA,PPP3CA,ABCC8,PRKAA1,GAS6,KCNJ11,KCNB1,AGER,RPS6KA2,GPR68,HIF1A,PTPRN,PIM3,NDUFAF2,JAGN1,PTPRN2,BAD,CPB2,NR1H4,GPER1,RBM4,RAB11FIP5,ENY2,PLCB1,GHRL,FOXA2,IRS2"
"GO:BP","regulation of DNA metabolic process","GO:0051052","2.93921013285463e-21","20.531769363816142","492","1691","108","21017","EREG,HCRT,KDM1A,CIDEA,NBN,KCNK2,TNKS,ABL1,EGFR,MYC,PDGFB,TGFB1,TNF,TP53,IL4,PRKCG,IL6,HNRNPC,ERCC1,PTPRC,FGF2,HMGB1,HNRNPA1,PARP1,SRC,XRCC5,VEGFA,IL7R,MSH3,IL10,TNFSF4,NPPC,PML,PPP2R1A,GCH1,AKT1,CTNNB1,ACVRL1,BCL6,STAT6,WAS,CDKN2A,MSH2,CDKN1B,SMARCA2,SMARCA4,MSH6,HMGA2,CEBPG,TERF1,UBE2B,PPP2CA,PRKDC,HNRNPU,ID3,TOP2B,PRKCD,RAD51,BAX,DHX9,TRIM28,ATM,CUL4A,HNRNPD,PTK2B,RGN,TERF2,TWIST1,ADIPOQ,CYP1B1,ARID2,JADE1,IL27RA,SMG6,PIAS4,ANKLE1,FLCN,ING5,KAT2B,RAD50,ERCC4,USP7,ACD,SIRT1,BARD1,NPAS2,TINF2,NDFIP1,TEX15,GTPBP4,FOXP3,TSPYL2,TNKS2,RGCC,PIF1,ENY2,GNL3L,TERF2IP,RTEL1,PPARGC1A,DACH1,MAD2L2,GDF2,FBXO5,ING4,FAF1,TIMELESS,AXIN2"
"GO:BP","pattern specification process","GO:0007389","3.1765764132115072e-21","20.498040693158263","478","1691","106","21017","UNCX,BMPR1B,MEIS1,DLL1,WNT7A,BHLHE40,DVL1,NRP1,AURKA,XRCC2,SPRY1,GREM1,FOXH1,ATP6AP2,SIX3,SNAI1,APC2,HAND1,WNT11,TP53,EDN1,FGF2,EGR2,BMP4,MYF5,BMP1,GJA1,HOXB8,ENG,BMP7,WT1,HOXA5,BMP5,MSX1,HOXA7,HOXA9,CTNNB1,MSX2,HNF1B,BMPR1A,ACVRL1,TGFBR2,GDNF,WNT5A,NBL1,NKX2-1,NOTCH1,MEOX2,GPC3,STC1,WNT3,WNT3A,NRG3,PRKDC,SMAD3,ZBTB16,EN1,MEF2C,EP300,FOXF1,NOG,SEMA3F,ATM,PKD2,BMPR2,HES1,IHH,SHH,HIF1A,CAPRIN2,NRARP,LDB1,BBS7,BBS5,SFRP1,LFNG,OSR1,SHROOM3,FOXJ1,NKD1,ACD,SFRP2,BBS4,NODAL,TBX5,MDFI,NKX3-1,CITED2,SEMA3C,FUZ,HES7,BHLHE41,ARL6,CHRD,SOX17,HEYL,DLL4,CTNNBIP1,NDRG4,SUFU,FOXA2,AXIN2,MAFB,ADGRG1,TLL2,ROBO1"
"GO:BP","response to temperature stimulus","GO:0009266","3.295959737168787e-21","20.482018102203146","170","1691","58","21017","VGF,CIDEA,TRPA1,TRPM2,SOD1,CRYAA,CRYAB,CXCL10,IGF1,ADRB2,LYN,THBS1,HSP90AB1,ADRB1,HMOX1,HSPA1A,NR2F6,MAPT,THRA,TPR,ADRB3,PRKACA,NF1,COMT,NFKBIA,HTR1B,HTR2A,NOS3,NOS1,ADORA1,NTSR1,CASQ1,DNAJA1,AKT1,PTGS2,HTR2B,MTOR,CXCL12,GSK3B,IRAK1,HSPA2,UCP2,SUMO1,EP300,PRKAA1,EIF2B5,ATM,RBBP7,MICB,TRPV1,HDAC2,TP53INP1,SIRT1,ERO1A,PLAC8,EIF2AK4,OPN4,EIF2B4"
"GO:BP","alpha-beta T cell differentiation involved in immune response","GO:0002293","3.623933272178626e-21","20.440819807626408","79","1691","39","21017","LGALS9,MEN1,SMAD7,SOCS5,IFNG,ANXA1,IL4,IL6,HMGB1,RARA,SPN,TNFSF4,IL4R,IL12B,PTGER4,STAT3,BCL6,CD86,STAT6,MTOR,RORC,JAK3,RELB,ATP7A,HLX,IRF4,SHB,ZC3H12A,RC3H1,IL23R,ZFPM1,NFKBID,SLAMF6,NLRP3,CCL19,FOXP3,SEMA4A,IL21,IL23A"
"GO:BP","alpha-beta T cell activation involved in immune response","GO:0002287","3.623933272178626e-21","20.440819807626408","79","1691","39","21017","LGALS9,MEN1,SMAD7,SOCS5,IFNG,ANXA1,IL4,IL6,HMGB1,RARA,SPN,TNFSF4,IL4R,IL12B,PTGER4,STAT3,BCL6,CD86,STAT6,MTOR,RORC,JAK3,RELB,ATP7A,HLX,IRF4,SHB,ZC3H12A,RC3H1,IL23R,ZFPM1,NFKBID,SLAMF6,NLRP3,CCL19,FOXP3,SEMA4A,IL21,IL23A"
"GO:BP","interleukin-1 production","GO:0032612","4.166935798327294e-21","20.380183190842693","110","1691","46","21017","LGALS9,TLR4,AIM2,TNF,IFNG,APOA1,ANXA1,IGF1,IL6,GSTP1,HMGB1,CCL3,CEACAM1,CD36,EGR1,AZU1,TNFAIP3,IL10,F2R,IL1R2,PML,ARRB2,CCR7,STAT3,WNT5A,CX3CR1,F2RL1,NLRP12,CX3CL1,SMAD3,GAS6,AGER,IFI16,PYDC2,ZC3H12A,FFAR4,LILRB4,HAVCR2,PYDC1,HDAC2,NLRP3,NR1H4,P2RX7,CCL19,GHRL,PYCARD"
