geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
GO:0050867	positive regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050867	0.28133795008440954	1.4580509109438495	0.0038095238095238095	0.06034840948964792	356	./Project_wg_result1739092074_GSEA/GO_0050867.png	99	1604;7474;89780;7409;29126;3135;3479;7124;50943;3111;149233;3458;975;3142;148022;3635;177;604;5777;9173;29108;114548;399;942;51010;90865;59067;2814;939;8915;7292;3549;3565;7494;952;572;7704;64332;10288;2736;84807;84868;8660;26191;6601;6375;6469;3929;8740;2309;7037;916;7293;940;914;2621;825;3569;57817;8289;2815;124912;3932;3133;5170;10125;6595;25;7784;1803;84433;54106;7099;3113;2048;51293;865;5819;1445;6659;63925;1075;4067;1949;9092;1725;2056;4860;3122;3280;6403;51412;923;6599;55183;79915;11221;6363;55012	ABL1;ACTL6B;AGER;ARID1A;ATAD5;BAD;BCL10;BCL6;CAPN3;CARD11;CBFB;CCL19;CD2;CD27;CD274;CD28;CD320;CD38;CD3E;CD55;CD6;CD81;CD86;CSK;CTSC;DHPS;DPP4;DUSP10;EFNB3;EPHB2;EPO;EXOSC3;FOXO3;FOXP3;GAS6;GLI2;GP5;GP9;HAMP;HAVCR2;HES1;HLA-DOA;HLA-DPA1;HLA-DRA;HLA-E;HLA-G;HLX;IFNG;IGF1;IHH;IL1RL1;IL21;IL23R;IL33;IL4;IL6;INPP5D;IRS2;LBP;LCK;LILRB2;LYN;NECTIN2;NFKBID;NFKBIZ;NLRP3;PDPK1;PNP;PPP2R3C;PTPN22;PTPN6;PYCARD;RASGRP1;RHOH;RIF1;SART1;SELP;SHH;SMARCA2;SMARCC1;SMARCC2;SOX4;SPACA3;TFRC;TICAM1;TLR4;TLR9;TNF;TNFRSF4;TNFSF14;TNFSF4;VAV1;WNT3A;WNT5A;XBP1;XCL1;ZBTB16;ZNF335;ZP3
GO:0043086	negative regulation of catalytic activity	http://amigo.geneontology.org/amigo/term/GO:0043086	-0.2783685823643559	-1.4428075122350166	0.0022727272727272726	0.06060650033831744	353	./Project_wg_result1739092074_GSEA/GO_0043086.png	92	4869;55795;3087;3001;1447;51657;7016;402;5770;55011;4102;3843;8692;1475;23645;7422;2072;55920;7013;161742;23677;5018;5104;4318;55861;11314;57761;171392;51763;9655;3553;2041;2587;4137;2280;2537;1893;1910;5577;7014;5569;80725;5329;5987;84101;3630;7070;7009;3428;2931;4504;4057;5580;815;5728;1029;23603;377630;4790;5272;51070;1845;1992;57805;7076;6588;11006;11213;5525;3301;10935;5350;2950;10221;7057;57493;5795;153090;260434;5788;3265;341;65125;9475;80279;6546;120892;54583;1654;1378;22925;54900	APOC1;ARL2;CAMK2A;CCAR2;CD300A;CDK5RAP3;CDKN2A;CORO1C;CR1;CSN2;CSTA;DAB2IP;DBNDD2;DDX3X;DNAJA1;DUSP3;ECM1;EDNRB;EGLN1;EPHA1;ERCC4;FKBP1A;GALR1;GSK3A;GSTP1;GZMA;HEG1;HHEX;HRAS;HYAL2;IFI16;IFI6;IL1B;INPP5K;INS;IPO5;IRAK3;LAX1;LILRB4;LRRK2;LTF;MAGEA3;MAPT;MMP9;MT3;NFKB1;NOSIP;NPM1;OXA1L;PCID2;PIH1D1;PKIA;PLA2R1;PLAUR;PLN;PPP1R15A;PPP2R5A;PRDX3;PRKAR2B;PRKCD;PTEN;PTPN1;PTPRC;PTPRJ;PYDC1;RCC2;ROCK2;SERPINA5;SERPINB1;SERPINB9;SH3BP4;SLC8A1;SLN;SOCS5;SPRED1;SRCIN1;STYXL1;TERF1;TERF2;TESK1;THBS1;THY1;TIMP1;TMBIM6;TRIB1;TRIB3;TRIM27;USP17L2;USP44;VEGFA;WNK1;ZNF675
GO:0051321	meiotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0051321	-0.28617250764676816	-1.4446887928996397	0.0022123893805309734	0.060787047452795756	261	./Project_wg_result1739092074_GSEA/GO_0051321.png	75	5139;10403;1618;4292;8243;10426;7516;283677;10734;9700;57697;995;192670;5518;91646;346673;56339;441161;10097;7155;2072;245711;7013;5719;116369;5890;55810;993;10179;201164;9232;11022;11077;54888;996;7272;676;1761;285498;93426;83990;4439;55124;130951;286151;5728;377630;4603;4751;1060;3976;5515;9985;9134;116138;6790;4880;80010;728637;4882;50511;11144;23353;254528;24149;54361;811;734;27030;3306;100507650;256126;5888;284071;57820	ACTR2;AGO4;AURKA;BRDT;BRIP1;CALR;CCNB1IP1;CCNE2;CDC25A;CDC25C;CDC27;CENPC;DAZL;DMC1;DMRT1;ERCC4;ESPL1;FANCM;FBXO43;FOXJ2;HSF2BP;HSPA2;KLHDC3;LIF;M1AP;MEIKIN;MEIOB;MEIOC;METTL3;MLH1;MLH3;MSH5;MYBL1;NDC80;NEK2;NPPC;NPR2;NSUN2;OOEP;OSGIN2;PDE3A;PIWIL2;PLD6;PPP2CA;PPP2R1A;PSMD13;PTEN;PTTG1;RAD51;RAD51B;RBM7;REC114;REC8;RMI1;RNF212;RNF212B;SLC26A8;SMC1A;SPDYA;STAG3;STRA8;SUN1;SYCE1;SYCE2;SYCP3;TDRD12;TDRKH;TERF1;TOP2B;TTK;TUBGCP3;USP17L2;WNT4;XRCC2;ZNF318
GO:0050435	amyloid-beta metabolic process	http://amigo.geneontology.org/amigo/term/GO:0050435	-0.37447815422106656	-1.4364077112601228	0.024691358024691357	0.06105361492374005	50	./Project_wg_result1739092074_GSEA/GO_0050435.png	14	6667;6253;5972;23163;1942;10418;2931;3459;57142;1139;9475;836;5621;9001	CASP3;CHRNA7;EFNA1;GGA3;GSK3A;HAP1;IFNGR1;PRNP;REN;ROCK2;RTN2;RTN4;SP1;SPON1
GO:0030100	regulation of endocytosis	http://amigo.geneontology.org/amigo/term/GO:0030100	-0.28184526547697875	-1.448085232498976	0	0.06132235681212105	267	./Project_wg_result1739092074_GSEA/GO_0030100.png	69	5770;1948;3190;9711;55697;9474;1609;566;7422;79890;6424;9765;196527;7018;1265;5530;1902;8650;5532;335;64422;11314;6366;9863;10188;1794;112755;23513;399687;7275;1601;26585;5879;3146;558;6401;695;114781;7097;613;6647;150696;23327;5538;567;8547;64127;5587;22871;29993;5795;6386;29978;811;5788;341;3685;1742;6347;26045;26228;120892;257364;10461;5582;27342;344;284;29934	ANGPT1;ANO6;APOA1;APOC1;APOC2;ATG3;ATG5;AXL;AZU1;B2M;BCR;BTBD9;BTK;CALR;CCL2;CCL21;CD300A;CNN2;DAB2;DGKQ;DLG4;DOCK2;EFNB2;FCN3;GREM1;HMGB1;HNRNPK;ITGAV;LPAR1;LRRK2;LRRTM2;MAGI2;MERTK;MYO18A;NEDD4L;NLGN1;NOD2;NUMB;PACSIN1;PPP3CA;PPP3CB;PPT1;PRKCG;PRKD1;PROM2;PTPN1;PTPRC;PTPRJ;RABGEF1;RAC1;RIN3;RUBCN;SCRIB;SDCBP;SELE;SFRP4;SNX12;SNX33;SOD1;STAP1;STX1B;TF;TLR2;TNK2;TUB;UBQLN2;VAC14;VEGFA;ZFYVE16
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	http://amigo.geneontology.org/amigo/term/GO:0007187	-0.37207326584888967	-1.4990208377006378	0.02268041237113402	0.06151292188898493	56	./Project_wg_result1739092074_GSEA/GO_0007187.png	21	1815;4985;5739;3357;3355;4852;3269;6755;4543;6751;1230;4159;11255;1812;3358;3354;4544;6347;3356;301;1268	ANXA1;CCL2;CCR1;CNR1;DRD1;DRD4;HRH1;HRH3;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;MC3R;MTNR1A;MTNR1B;NPY;OPRD1;PTGIR;SSTR1;SSTR5
GO:0031345	negative regulation of cell projection organization	http://amigo.geneontology.org/amigo/term/GO:0031345	-0.3154252296285517	-1.5314633663966801	0.002066115702479339	0.062094516604088996	182	./Project_wg_result1739092074_GSEA/GO_0031345.png	58	25987;23258;5802;22902;5217;3601;54437;7016;65078;1948;1716;54910;4756;10512;8408;8831;653464;6696;5530;1902;6366;83999;53335;4070;9706;112755;9723;1942;64218;1601;8482;9037;56920;7070;2316;3273;4504;22954;5580;57142;7473;5728;2670;5793;567;57609;2665;55558;22871;4133;10505;374946;9423;57556;26228;120892;5621;1630	B2M;BCL11A;CCL21;DAB2;DCC;DENND5A;DGUOK;DIP2B;DRAXIN;EFNA1;EFNB2;FLNA;GDI2;GFAP;HRG;IL15RA;KREMEN1;LPAR1;LRRK2;MAP2;MT3;NEO1;NLGN1;NTN1;PFN2;PLXNA3;PPP3CA;PRKCD;PRNP;PTEN;PTPRG;PTPRS;RTN4;RTN4R;RUFY3;SEMA3C;SEMA3E;SEMA3G;SEMA4A;SEMA4C;SEMA4F;SEMA5A;SEMA5B;SEMA6A;SEMA7A;SPP1;SRGAP2C;STAP1;STX1B;SYNGAP1;TACSTD2;TESK1;THY1;TRIM32;TSKU;ULK1;ULK2;WNT3
GO:0043410	positive regulation of MAPK cascade	http://amigo.geneontology.org/amigo/term/GO:0043410	-0.26947600252330184	-1.4364797645982916	0	0.062216775237817254	443	./Project_wg_result1739092074_GSEA/GO_0043410.png	103	5770;5610;64802;6362;54910;6278;9518;1880;5605;60370;6464;8412;79444;7422;8826;9867;3952;7498;4914;6354;1902;2244;27347;6366;5979;3553;4653;5156;6504;5151;79930;56034;255743;1942;8817;8074;3814;55024;5906;1908;1230;10818;8482;152831;3146;3383;5027;3630;2852;5581;59;8754;5154;4504;972;5148;4919;673;5155;84231;8600;6647;388325;9175;3624;3976;56919;3358;114609;85407;64127;1139;7057;150;3965;54361;5795;6386;153090;4920;9607;5788;3265;387129;1499;10961;9475;84432;6347;3356;1991;4294;120892;134;4282;7476;1236;5781;10913;146850;2492;284;6370	ACTA2;ADAM9;ADORA1;ADRA2A;ANGPT1;AVPI1;BANK1;BCAR3;BIRC7;BRAF;CARTPT;CCL18;CCL2;CCL21;CCL25;CCL7;CCR1;CCR7;CD74;CHRNA7;CTNNB1;DAB2IP;DHX33;DOK3;EDAR;EDN3;EFNA1;EIF2AK2;ELANE;ERP29;FGB;FGF18;FGF23;FRS2;FSHR;GDF15;GPER1;GPR183;HMGB1;HRAS;HTR2A;HTR2C;ICAM1;IL1B;INHBA;INS;IQGAP1;KISS1;KLB;LEP;LGALS9;LIF;LPAR1;LRRK2;MAP2K2;MAP3K10;MAP3K13;MIF;MT3;MYOC;NKD1;NMNAT1;NOD2;NPNT;NPSR1;NTRK1;P2RX7;PDE6G;PDE8A;PDGFA;PDGFB;PDGFC;PDGFRA;PIK3R6;PJA2;PRKCE;PROK1;PTPN1;PTPN11;PTPRC;PTPRJ;RAP1A;RET;ROCK2;ROR1;ROR2;S100A7;SCIMP;SDCBP;SEMA4C;SEMA7A;SHC1;SLAMF1;SOD1;STK39;THBS1;TIRAP;TNFSF11;TRAF7;VEGFA;WNT4;WNT7A;XDH
GO:0043954	cellular component maintenance	http://amigo.geneontology.org/amigo/term/GO:0043954	0.3515892667621652	1.4171522199903326	0.042682926829268296	0.06236760176724677	63	./Project_wg_result1739092074_GSEA/GO_0043954.png	18	1639;3690;2149;8898;57126;2150;23085;4983;400916;55737;9463;7082;5864;23613;50855;27445;57662;91663	CAMSAP3;CD177;CHCHD10;DCTN1;ERC1;F2R;F2RL1;ITGB3;MTMR2;MYADM;OPHN1;PARD6A;PCLO;PICK1;RAB3A;TJP1;VPS35;ZMYND8
GO:0060560	developmental growth involved in morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0060560	-0.3029137442234302	-1.5180622043533445	0	0.06237028795836327	236	./Project_wg_result1739092074_GSEA/GO_0060560.png	56	10512;8408;3897;10252;7422;8826;6696;5532;9201;11344;23369;9863;7414;4137;2016;53335;9706;9723;4131;1908;64218;8482;6794;9037;6722;56920;63923;23769;81628;4504;2335;57142;7473;9175;23327;85407;6790;84445;79594;57609;4882;344901;55558;6422;4133;10505;374946;9423;8828;1499;57556;10439;1855;84258;1630;440275	AURKA;BCL11A;CTNNB1;DCC;DCLK1;DIP2B;DRAXIN;DVL1;EDN3;EIF2AK4;EMX1;FLRT1;FN1;IQGAP1;L1CAM;LZTS2;MAGI2;MAP1B;MAP2;MAP3K13;MAPT;MT3;MUL1;NEDD4L;NKD1;NPR2;NRP2;NTN1;OLFM1;OSTN;PLXNA3;PPP3CB;PUM2;RTN4;SEMA3C;SEMA3E;SEMA3G;SEMA4A;SEMA4F;SEMA5A;SEMA6A;SEMA7A;SFRP1;SPP1;SPRY1;SRF;STK11;SYT3;TNN;TSC22D4;TWF2;ULK1;ULK2;VCL;VEGFA;WNT3
GO:0002526	acute inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0002526	0.32154496023949936	1.4184125593476884	0.009505703422053232	0.06241868403503328	102	./Project_wg_result1739092074_GSEA/GO_0002526.png	35	53833;7442;7124;4153;114548;2147;5008;7292;3818;3565;5345;171389;718;11315;3929;3240;7037;3569;8792;2867;3133;259249;7784;4889;5359;90;388125;2056;23780;325;91807;5743;923;1776;1773	ACVR1;APCS;APOL2;C2CD4B;C3;CD6;DNASE1;DNASE1L3;EPO;F2;FFAR2;HLA-E;HP;IL20RB;IL4;IL6;KLKB1;LBP;MBL2;MRGPRX1;MYLK3;NLRP3;NLRP6;NPY5R;OSM;PARK7;PLSCR1;PTGS2;SERPINF2;TFRC;TNF;TNFRSF11A;TNFSF4;TRPV1;ZP3
GO:0051249	regulation of lymphocyte activation	http://amigo.geneontology.org/amigo/term/GO:0051249	-0.26791192103208505	-1.448271134833521	0	0.062518619520132	477	./Project_wg_result1739092074_GSEA/GO_0051249.png	99	81704;3120;3596;677;11314;6366;7158;912;4436;9655;3553;3659;1540;3112;3440;23513;6504;8654;10077;3592;22890;2615;7412;55024;4254;6603;3105;3146;4179;558;7070;695;972;79626;51083;673;10875;8600;200558;6647;596;79679;3624;6777;114609;100;8772;1845;6778;3620;11006;55824;5914;567;64127;1051;5585;6655;282618;10385;930;8995;6422;3965;7356;5591;3662;1141;3707;374403;1739;8546;5788;1499;3718;51561;6347;836;1960;1511;4332;9306;301;114771;5621;3593;135;10461;4282;5074;1378;1236;5781;196528;26279;146850;55274;11326;54900	ADA;ADORA2A;ANXA1;AP3B1;APLF;ARID2;AXL;B2M;BANK1;BCL2;BRAF;BTK;BTN2A2;CASP3;CCL2;CCL21;CCR7;CD19;CD1D;CD300A;CD46;CD74;CEBPB;CHRNB2;CR1;CTNNB1;CTSG;CYLD;DLG1;DOCK8;DUSP3;EGR3;FADD;FGL2;GAL;HLA-A;HLA-DOB;HLA-DQB2;HMGB1;IDO1;IFNA2;IFNL1;IL12A;IL12B;IL13;IL1B;IL23A;INHBA;IRF1;IRF4;ITPKB;JAK3;KITLG;LAX1;LGALS9;LILRB4;LRRC32;MERTK;MIF;MNDA;MSH2;NOD2;PAG1;PAWR;PDE5A;PGLYRP3;PHF10;PIK3R6;PKN1;PLA2G2D;PRKDC;PRNP;PTPN11;PTPRC;RARA;SCGB1A1;SCRIB;SFRP1;SLAMF1;SMARCD2;SOCS5;SOCS6;SOD1;SOS2;STAT5B;STAT6;TBC1D10C;THY1;TIRAP;TNFAIP8L2;TNFSF11;TNFSF18;TP53BP1;TSPAN32;VCAM1;VSIG4;VTCN1;ZBTB1;ZFP36L1
GO:0032609	type II interferon production	http://amigo.geneontology.org/amigo/term/GO:0032609	0.3744048179043301	1.678342278584203	0	0.06297225338050218	111	./Project_wg_result1739092074_GSEA/GO_0032609.png	38	53833;7474;29126;7124;50943;149233;5144;9173;29108;90865;3623;114836;59067;7292;1054;171389;84868;2150;1649;26191;8993;6375;56253;916;914;4049;2621;7098;9971;3394;80149;10125;25;7784;54106;7099;3113;11119	ABL1;BTN3A1;CD2;CD274;CD3E;CEBPG;CRTAM;DDIT3;F2RL1;FOXP3;GAS6;HAVCR2;HLA-DPA1;IL1RL1;IL20RB;IL21;IL23R;IL33;INHA;IRF8;LTA;NLRP6;NR1H4;PDE4D;PGLYRP1;PTPN22;PYCARD;RASGRP1;SLAMF6;TLR3;TLR4;TLR9;TNF;TNFSF4;WNT5A;XCL1;ZC3H12A;ZP3
GO:0038127	ERBB signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0038127	-0.3413054567473548	-1.541905756599587	0.003937007874015748	0.06322058296737558	121	./Project_wg_result1739092074_GSEA/GO_0038127.png	33	5605;6464;8412;79651;1839;8826;23636;4318;5335;64285;9655;4653;5286;2537;8065;5329;2065;2852;5148;673;57142;55914;2241;1845;89853;4882;7879;150;5795;153090;5781;9001;10718	ADRA2A;BCAR3;BRAF;CUL5;DAB2IP;DUSP3;ERBB3;ERBIN;FER;GPER1;HAP1;HBEGF;IFI6;IQGAP1;MAP2K2;MMP9;MVB12B;MYOC;NPR2;NRG3;NUP62;PDE6G;PIK3C2A;PLAUR;PLCG1;PTPN11;PTPRJ;RAB7A;RHBDF1;RHBDF2;RTN4;SHC1;SOCS5
GO:0051090	regulation of DNA-binding transcription factor activity	http://amigo.geneontology.org/amigo/term/GO:0051090	-0.2770713459625501	-1.4493599541202298	0	0.06343382477038999	331	./Project_wg_result1739092074_GSEA/GO_0051090.png	85	11074;84662;6424;64320;4914;1660;5716;5687;10616;3656;5167;5195;222487;4345;7158;171392;121268;8809;3553;1540;655;56998;9759;9575;90268;25855;338382;81603;6774;26471;8321;6722;8517;5987;152138;3630;2316;695;8431;7097;4057;22954;4919;815;55914;8600;5728;1029;10475;9175;102724428;56919;51684;114609;2241;8887;11213;107;83860;64127;5587;10935;602;170622;84166;10221;2033;8995;8553;3965;4591;153090;260434;56849;80279;2100;4808;7874;4294;5621;6672;54583;4088;440275;7706	ADCY1;ADGRG3;BCL3;BHLHE40;BMP7;BRMS1;BTK;CAMK2A;CD200;CDK5RAP3;CDKN2A;CLOCK;COMMD6;CTNNBIP1;CYLD;DAB2IP;DHX33;DHX9;EGLN1;EIF2AK4;ENPP1;EP300;ERBIN;ESR2;FER;FLNA;FZD1;GLIS2;HDAC4;IKBKG;IL18R1;IL1B;INS;IRAK2;IRAK3;LGALS9;LOC102724428;LTF;MAP3K10;MAP3K13;NHLH2;NLRC5;NOD2;NR0B2;NTRK1;NUPR1;OTULIN;PEX14;PRDX3;PRKD1;PRNP;PSMA6;PSMD10;PTEN;PYDC1;PYDC2;RAB7B;RBCK1;RHEBL1;RNF25;ROR1;SFRP4;SMAD3;SP100;SRF;STAT3;SUFU;TAF3;TAX1BP1;TCEAL7;TIRAP;TLR2;TNFSF11;TNFSF18;TP53BP1;TRIB1;TRIM25;TRIM27;TRIM31;TRIM32;TRIM37;TRIM38;TRIM8;USP7;ZNF675
GO:0031016	pancreas development	http://amigo.geneontology.org/amigo/term/GO:0031016	0.3356776221522395	1.4024281245434431	0.036734693877551024	0.06473251182934765	75	./Project_wg_result1739092074_GSEA/GO_0031016.png	21	7474;653;2932;3549;652;572;7466;5629;6469;6928;4087;6934;3569;168620;5170;6662;1000;6659;5080;3280;6927	BAD;BHLHA15;BMP4;BMP5;CDH2;GSK3B;HES1;HNF1A;HNF1B;IHH;IL6;PAX6;PDPK1;PROX1;SHH;SMAD2;SOX4;SOX9;TCF7L2;WFS1;WNT5A
GO:0002064	epithelial cell development	http://amigo.geneontology.org/amigo/term/GO:0002064	0.2846320097644994	1.4050616588419182	0.007677543186180422	0.06486033431663026	215	./Project_wg_result1739092074_GSEA/GO_0002064.png	48	7474;5314;7124;50943;653;2947;5144;23094;5908;2697;5138;2932;3549;652;2099;9370;2876;572;639;84283;30812;3202;10653;5629;2150;5962;7298;2302;50848;168620;5170;6662;631;6768;54106;1000;7082;7430;168002;5872;81876;2624;7111;1969;51735;5080;7132;23236	ADIPOQ;BAD;BFSP1;BHLHA15;BMP4;BMP5;CDH2;DACT2;EPHA2;ESR1;EZR;F11R;F2RL1;FOXJ1;FOXP3;GATA2;GJA1;GPX1;GSK3B;GSTM3;HOXA5;IHH;PAX6;PDE2A;PDE4D;PDPK1;PKHD1;PLCB1;PRDM1;PROX1;RAB13;RAB1B;RAP1B;RAPGEF6;RDX;SIPA1L3;SOX8;SOX9;SPINT2;ST14;TJP1;TLR9;TMEM79;TMOD1;TNF;TNFRSF1A;TYMS;WNT5A
GO:0006836	neurotransmitter transport	http://amigo.geneontology.org/amigo/term/GO:0006836	-0.2926094057012868	-1.449440508721079	0	0.06489819203921071	202	./Project_wg_result1739092074_GSEA/GO_0006836.png	49	9581;2054;6571;84961;112755;23513;6812;116841;140679;5906;80331;6582;1103;6530;5027;8447;2852;2824;140730;11255;6534;93664;673;815;2670;8938;1812;6536;5865;28964;341359;7054;6809;112476;5538;1814;8773;22871;8825;6865;9381;1855;6833;120892;9783;135;7476;5582;6616	ABCC8;ADORA2A;BAIAP3;BRAF;CADPS2;CAMK2A;CHAT;DNAJC5;DOC2B;DRD1;DRD3;DVL1;FBXL20;GFAP;GIT1;GPER1;GPM6B;HRH3;LIN7A;LRRK2;NLGN1;OTOF;P2RX7;PPT1;PREPL;PRKCG;PRRT2;RAB3B;RAP1A;RIMS3;RIMS4;SCRIB;SLC18A2;SLC22A2;SLC32A1;SLC6A2;SLC6A7;SLC6A9;SNAP23;SNAP25;SNAP47;STX1B;STX2;STX3;STXBP1;SYT10;TACR2;TH;WNT7A
GO:1902414	protein localization to cell junction	http://amigo.geneontology.org/amigo/term/GO:1902414	-0.32169268804999174	-1.4291072330409338	0.016771488469601678	0.06498392864614853	100	./Project_wg_result1739092074_GSEA/GO_1902414.png	21	4884;7414;4137;10082;112755;23513;5906;2316;102;5175;6809;91862;22871;57493;55625;1739;3265;1742;1855;7476;6616	ADAM10;DLG1;DLG4;DVL1;FLNA;GPC6;HEG1;HRAS;MAPT;MARVELD3;NLGN1;NPTX1;PECAM1;RAP1A;SCRIB;SNAP25;STX1B;STX3;VCL;WNT7A;ZDHHC7
GO:0071774	response to fibroblast growth factor	http://amigo.geneontology.org/amigo/term/GO:0071774	-0.34420330314870506	-1.532138294487621	0.004008016032064128	0.06512259421964957	113	./Project_wg_result1739092074_GSEA/GO_0071774.png	22	4804;8817;8074;10818;152831;2251;23769;81848;860;79625;23064;4882;7057;6422;7356;54361;1499;6347;54567;1960;10563;5781	CCL2;CTNNB1;CXCL13;DLL4;EGR3;FGF18;FGF23;FGF6;FLRT1;FRS2;KLB;NDNF;NGFR;NPR2;PTPN11;RUNX2;SCGB1A1;SETX;SFRP1;SPRY4;THBS1;WNT4
GO:0150076	neuroinflammatory response	http://amigo.geneontology.org/amigo/term/GO:0150076	0.335026078076599	1.4030160644613596	0.04554455445544554	0.06518439342899757	74	./Project_wg_result1739092074_GSEA/GO_0150076.png	21	7442;3479;7124;3458;177;1524;1956;90865;472;6622;6376;3565;4669;3688;7098;3569;54106;712;4035;1075;23208	AGER;ATM;C1QA;CTSC;CX3CL1;CX3CR1;EGFR;IFNG;IGF1;IL33;IL4;IL6;ITGB1;LRP1;NAGLU;SNCA;SYT11;TLR3;TLR9;TNF;TRPV1
GO:0032615	interleukin-12 production	http://amigo.geneontology.org/amigo/term/GO:0032615	-0.3705861113436877	-1.5186574694965904	0.018556701030927835	0.06524750242129145	63	./Project_wg_result1739092074_GSEA/GO_0032615.png	17	3659;6504;3146;7097;708;388325;4790;114609;3620;11213;64127;7057;3965;3718;51561;3593;1236	C1QBP;CCR7;HMGB1;IDO1;IL12B;IL23A;IRAK3;IRF1;JAK3;LGALS9;NFKB1;NOD2;SCIMP;SLAMF1;THBS1;TIRAP;TLR2
GO:0001570	vasculogenesis	http://amigo.geneontology.org/amigo/term/GO:0001570	-0.3259261975967904	-1.4057732034718808	0.03024193548387097	0.06527720087482868	81	./Project_wg_result1739092074_GSEA/GO_0001570.png	18	4643;7422;7498;161742;677;133;5906;947;2658;2013;4882;3037;57493;2294;1499;64321;3685;7476	ADM;CD34;CTNNB1;EMP2;FOXF1;GDF2;HAS2;HEG1;ITGAV;MYO1E;NPR2;RAP1A;SOX17;SPRED1;VEGFA;WNT7A;XDH;ZFP36L1
GO:0046777	protein autophosphorylation	http://amigo.geneontology.org/amigo/term/GO:0046777	-0.29161592407575143	-1.4068684950225931	0.01263157894736842	0.06551293234978042	179	./Project_wg_result1739092074_GSEA/GO_0046777.png	43	7016;5610;8550;5605;8408;85366;7422;57826;4914;65267;27102;5167;27347;6789;2041;9706;5156;56034;8428;85456;817;79834;6794;26585;3630;5154;815;5155;9175;4751;6793;102724428;2241;8711;6790;5587;5788;801;65268;4294;120892;1654;440275	AURKA;CALM1;CAMK2A;CAMK2D;DDX3X;EIF2AK1;EIF2AK2;EIF2AK4;ENPP1;EPHA1;FER;GREM1;INS;LOC102724428;LRRK2;MAP2K2;MAP3K10;MAP3K13;MAPKAPK5;MYLK2;NEK2;NTRK1;PDGFA;PDGFB;PDGFC;PDGFRA;PEAK1;PRKD1;PTPRC;RAP2C;STK10;STK11;STK24;STK39;STK4;TESK1;TNK1;TNKS1BP1;ULK1;ULK2;VEGFA;WNK2;WNK3
GO:0071772	response to BMP	http://amigo.geneontology.org/amigo/term/GO:0071772	0.3018682214353262	1.4052264165040844	0.011131725417439703	0.06560125893146959	151	./Project_wg_result1739092074_GSEA/GO_0071772.png	42	7474;2022;653;2200;658;3611;1958;652;3276;10653;4487;26508;3077;4087;9241;4090;6662;64750;25;10272;4488;657;1280;2719;6423;4092;90;2116;6498;51496;51232;3280;147409;222663;4089;9573;6664;659;392255;1311;2297;652991	ABL1;ACVR1;BMP4;BMP5;BMPR1A;BMPR1B;BMPR2;COL2A1;COMP;CRIM1;CTDSPL2;DSG4;EGR1;ENG;ETV2;FBN1;FOXD1;FSTL3;GDF3;GDF6;GPC3;HES1;HEYL;HFE;ILK;MSX1;MSX2;NOG;PRMT1;SCUBE3;SFRP2;SKIL;SKOR2;SMAD2;SMAD4;SMAD5;SMAD7;SMURF2;SOX11;SOX9;SPINT2;WNT5A
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	http://amigo.geneontology.org/amigo/term/GO:0043491	-0.27299995911621366	-1.403428387959037	0	0.06573595198666511	283	./Project_wg_result1739092074_GSEA/GO_0043491.png	67	9518;5783;8692;1839;5518;8644;10016;3952;7498;4914;253260;677;6366;5979;113791;51763;9863;114882;4653;5156;5286;9723;56034;5270;80243;55024;6774;6794;9037;2065;3630;2852;558;5154;708;4919;2335;57142;5155;8600;5728;5515;9530;2241;23064;79594;4734;1814;5587;201163;10385;930;2137;7057;221496;5795;1739;153090;4920;59338;3356;10411;222950;10461;1236;2492;284	AKR1C3;ANGPT1;AXL;BAG4;BANK1;BTN2A2;C1QBP;CCL21;CCR7;CD19;DAB2IP;DLG1;DRD3;ERBB3;EXTL3;FER;FLCN;FN1;FSHR;GDF15;GPER1;HBEGF;HTR2A;HYAL2;INPP5K;INS;LEMD2;LEP;MAGI2;MERTK;MUL1;MYOC;NEDD4;NTRK1;NYAP1;OSBPL8;PDCD6;PDGFA;PDGFB;PDGFC;PDGFRA;PIK3C2A;PIK3IP1;PLEKHA1;PPP2CA;PPP2R1A;PREX2;PRKD1;PTEN;PTPN13;PTPRJ;RAPGEF3;RET;RICTOR;ROR1;ROR2;RTN4;SEMA3E;SEMA5A;SERPINE2;SETX;STAT3;STK11;THBS1;TNFSF11;XDH;ZFP36L1
